feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Streptococcus_mitis	qiaamp	qiaamp	0.137540030825595	0.310035425430924	30	29	0.662074541485176	0.743634448769582
Propionibacterium_acidifaciens	host_zero	host_zero	-0.257629340453301	0.589416329026508	30	6	0.666727463971789	0.747672943280805
Leptotrichia_wadei	lypma	lypma	0.252734551423589	0.579839679030168	30	3	0.667599582903635	0.747672943280805
Bifidobacterium_dentium	molysis	molysis	-0.216345494237149	0.498908388452575	30	7	0.669192915286506	0.748375915363697
Bifidobacterium_longum	benzonase	benzonase	-0.279615868480727	0.648673612368682	30	7	0.671036592582675	0.749356425434544
Streptococcus_sp_M334	molysis	molysis	0.255092080426433	0.619962437782992	30	15	0.685108401852033	0.763969800626368
Prevotella_melaninogenica	benzonase	benzonase	-0.210943858502027	0.519005614854486	30	18	0.68873667618682	0.766912247190784
Prevotella_histicola	benzonase	benzonase	-0.253929586242064	0.630149177615894	30	15	0.691247323574468	0.768603552037608
Veillonella_dispar	benzonase	benzonase	-0.160458258222204	0.410731267801804	30	21	0.70017516070587	0.777415113964254
Olsenella_profusa	lypma	lypma	-0.187445909626134	0.48901487203104	30	15	0.705531531292348	0.782241683478641
Oribacterium_sinus	molysis	molysis	0.197467057990337	0.517203416111315	30	17	0.706637808226017	0.782349001964519
Corynebacterium_matruchotii	molysis	molysis	0.225048891434824	0.603361787917148	30	7	0.713078529749911	0.788353581392555
Actinomyces_johnsonii	lypma	lypma	-0.230468617128525	0.650536102879316	30	16	0.726840734336046	0.801031352836829
Actinomyces_sp_oral_taxon_414	molysis	molysis	-0.186801363798649	0.52699563119824	30	4	0.726700896406927	0.801031352836829
Thermoleophilum_album	host_zero	host_zero	-0.137662429375391	0.391327428337619	30	10	0.728680133870922	0.801031352836829
Parvimonas_sp_oral_taxon_393	molysis	molysis	0.128993966811917	0.365541248227889	30	12	0.727866696811299	0.801031352836829
Olsenella_profusa	host_zero	host_zero	0.169228969231765	0.48901487203104	30	15	0.732910766250322	0.801649228106596
Thermoleophilum_album	benzonase	benzonase	-0.134738469969971	0.391327428337619	30	10	0.73420608846057	0.801649228106596
Staphylococcus_epidermidis	lypma	lypma	-0.165483688373024	0.47706926258521	30	5	0.732307958326381	0.801649228106596
Eubacterium_sulci	host_zero	host_zero	0.161953782040895	0.4700972731915	30	17	0.734058072159259	0.801649228106596
Cardiobacterium_hominis	lypma	lypma	-0.165254617109518	0.480348845053269	30	5	0.73441413155572	0.801649228106596
Staphylococcus_schweitzeri	lypma	lypma	-0.237646021510085	0.707147044025836	30	15	0.740323445058922	0.806375023249037
Neisseria_subflava	lypma	lypma	-0.23654456819912	0.705285236384983	30	12	0.740824537488148	0.806375023249037
Actinomyces_naeslundii	benzonase	benzonase	-0.139263058183683	0.428155271212762	30	17	0.748360156371953	0.812295687938745
Parvimonas_sp_oral_taxon_110	host_zero	host_zero	-0.189703553799499	0.582070934850851	30	7	0.747876801263558	0.812295687938745
Streptococcus_sp_HMSC071D03	lypma	lypma	-0.173686610746804	0.550995782646723	30	6	0.755857648187197	0.819286262021087
Actinomyces_massiliensis	benzonase	benzonase	0.178096866075595	0.569578721312407	30	14	0.757759448860838	0.820200520764175
Parvimonas_sp_oral_taxon_393	qiaamp	qiaamp	0.111497652891499	0.365541248227889	30	12	0.763501963642664	0.825263628762991
Streptococcus_vestibularis	host_zero	host_zero	0.151818620618255	0.508621498020394	30	20	0.768408044279296	0.829409797098126
Asaccharobacter_celatus	molysis	molysis	-0.0933990325952536	0.322074255865564	30	0	0.774807436464116	0.834584049017358
Staphylococcus_schweitzeri	molysis	molysis	0.204553205955534	0.707147044025836	30	15	0.775355503603223	0.834584049017358
Prevotella_histicola	lypma	lypma	0.179792040250889	0.630149177615894	30	15	0.778335394901897	0.836629585366116
Actinomyces_hongkongensis	molysis	molysis	0.136459443963211	0.499842551541881	30	7	0.787648567276841	0.845467644930127
Slackia_exigua	benzonase	benzonase	0.0823812026475352	0.307796193989911	30	19	0.791710640474861	0.848652484603067
Streptococcus_milleri	benzonase	benzonase	-0.142848449401555	0.543482108559466	30	11	0.795363039224394	0.851389993644897
Actinomyces_viscosus	benzonase	benzonase	0.142512329651828	0.570473031231076	30	17	0.805278919939406	0.860815397176606
Eubacterium_nodatum	benzonase	benzonase	-0.155600770051588	0.63236842086198	30	8	0.808143187453456	0.862687286882133
Rothia_aeria	lypma	lypma	-0.124567259024726	0.516194402458675	30	16	0.811765096504482	0.865361691596938
Sutterella_parvirubra	molysis	molysis	-0.0876861844560976	0.372522589052122	30	6	0.815906944680183	0.868582255669151
Actinomyces_viscosus	host_zero	host_zero	0.13370911798323	0.570473031231077	30	17	0.817070479589924	0.868627738933046
Staphylococcus_schweitzeri	benzonase	benzonase	0.159769857160229	0.707147044025836	30	15	0.823544224237975	0.874310649019768
Veillonella_infantium	benzonase	benzonase	-0.110074396032755	0.495510439282792	30	14	0.826454915740292	0.876200492063921
Veillonella_atypica	benzonase	benzonase	-0.118438179228436	0.54882538831723	30	15	0.831326961381958	0.878960975540269
Paludisphaera_borealis	host_zero	host_zero	-0.103589767482066	0.47923292948228	30	6	0.831054434444936	0.878960975540269
Streptococcus_sp_M334	qiaamp	qiaamp	-0.130111572074776	0.619962437782992	30	15	0.835892225364538	0.882583752939396
Capnocytophaga_gingivalis	lypma	lypma	-0.12192441564666	0.588058382329271	30	10	0.837845623755186	0.883442664503768
Actinobaculum_sp_oral_taxon_183	benzonase	benzonase	-0.151523306799514	0.792074674861926	30	11	0.850219846731795	0.892846045009676
Streptococcus_cristatus	qiaamp	qiaamp	0.120529246408428	0.626223562025035	30	13	0.84931498624961	0.892846045009676
Veillonella_parvula	lypma	lypma	0.102063133502173	0.529235412193673	30	12	0.849021212658086	0.892846045009676
Bifidobacterium_longum	molysis	molysis	-0.118352465017218	0.648673612368682	30	7	0.85706393178034	0.89866265043143
Veillonella_sp_T11011_6	benzonase	benzonase	-0.11402958169354	0.629497717050849	30	10	0.858077885573236	0.89866265043143
Porphyromonas_somerae	qiaamp	qiaamp	0.120252301490678	0.674408892076046	30	15	0.860275071551401	0.899747881852005
Olsenella_uli	lypma	lypma	-0.0986866884190602	0.576569412711417	30	14	0.865816357682796	0.904323015099955
Actinobaculum_sp_oral_taxon_183	host_zero	host_zero	-0.124533902915997	0.792074674861927	30	11	0.876643989828614	0.912926203498171
Actinobaculum_sp_oral_taxon_183	qiaamp	qiaamp	0.122374418141319	0.792074674861927	30	11	0.878765093947917	0.912926203498171
Collinsella_intestinalis	lypma	lypma	-0.0365303142630548	0.234276412438357	30	11	0.877652691677981	0.912926203498171
Streptococcus_cristatus	benzonase	benzonase	-0.0982143359142134	0.626223562025035	30	13	0.876946613436469	0.912926203498171
Stenotrophomonas_rhizophila	benzonase	benzonase	-0.11086912246348	0.756215985801076	30	10	0.88490730773283	0.918076524086939
Prevotella_salivae	benzonase	benzonase	-0.071869393160812	0.501231370334909	30	10	0.887420439952016	0.919452995939588
Cutibacterium_acnes	host_zero	host_zero	-0.06150888180029	0.444216689419477	30	8	0.891027454077236	0.921957646074576
Peptostreptococcus_stomatis	molysis	molysis	0.0628308852127302	0.46104519756063	30	14	0.892962973874326	0.922728406336803
Thiohalorhabdus_denitrificans	benzonase	benzonase	0.0529007137238168	0.450822377436978	30	7	0.907758907666482	0.936768513237714
Streptococcus_sp_HMSC067H01	lypma	lypma	-0.0513749532482666	0.453144592623988	30	10	0.910864144538573	0.937207743636619
Eubacterium_sulci	molysis	molysis	-0.0540649598857942	0.4700972731915	30	17	0.909585589029771	0.937207743636619
Parvimonas_sp_oral_taxon_393	host_zero	host_zero	-0.0410001278673573	0.365541248227889	30	12	0.911812437034853	0.937207743636619
Oribacterium_sp_oral_taxon_078	molysis	molysis	-0.0422986209022147	0.407040122780997	30	3	0.918269784181653	0.942594811577193
Acholeplasma_oculi	qiaamp	qiaamp	-0.0415744600130553	0.425476841193294	30	2	0.923133116945391	0.946333552424178
Porphyromonas_somerae	molysis	molysis	0.0644844800371127	0.674408892076046	30	15	0.924776896441982	0.946766307453812
Actinobaculum_sp_oral_taxon_183	molysis	molysis	0.0717455561385057	0.792074674861927	30	11	0.928727927734383	0.949556918198082
Thermoleophilum_album	lypma	lypma	-0.0305568235645955	0.391327428337619	30	10	0.938536343739408	0.957060087365843
Alkalilimnicola_ehrlichii	benzonase	benzonase	-0.041797816744045	0.531362055519694	30	7	0.938083461180333	0.957060087365843
Eubacterium_infirmum	host_zero	host_zero	-0.0305990771945052	0.449540256708905	30	10	0.946295830468341	0.963704689373146
Veillonella_dispar	lypma	lypma	0.0231762604611376	0.410731267801804	30	21	0.955561712891554	0.970718157116123
Candida_parapsilosis	lypma	lypma	-0.0323668773294165	0.575240455221027	30	5	0.955687682425293	0.970718157116123
Streptococcus_mutans	host_zero	host_zero	-0.0306442605444108	0.60078176146353	30	14	0.959825697159712	0.97364517709264
Mogibacterium_pumilum	benzonase	benzonase	0.0203905082369471	0.413769443137891	30	12	0.961185076061342	0.973749586859529
Streptococcus_cristatus	lypma	lypma	-0.0252680360276835	0.626223562025035	30	13	0.968214284118754	0.976329838819416
Streptococcus_pneumoniae	lypma	lypma	-0.0282240301413008	0.711962852687088	30	12	0.968771156196298	0.976329838819416
Veillonella_infantium	molysis	molysis	0.0196979858814425	0.495510439282792	30	14	0.968684268525889	0.976329838819416
Stenotrophomonas_maltophilia	lypma	lypma	-0.0222929307771728	0.538164272196795	30	19	0.967368612162349	0.976329838819416
Prevotella_jejuni	benzonase	benzonase	0.0211478033699498	0.572432515390567	30	7	0.970896120278268	0.977200640539815
Thermoleophilum_album	qiaamp	qiaamp	0.00680071160787585	0.391327428337619	30	10	0.986306806271517	0.991423832503795
Lachnoanaerobaculum_saburreum	host_zero	host_zero	0.00846984473627262	0.593255639461687	30	18	0.988750538893695	0.992592833733956
Streptococcus_pneumoniae	benzonase	benzonase	0.00397178642623804	0.711962852687088	30	12	0.995604180783954	0.996890491095044
Streptococcus_pneumoniae	host_zero	host_zero	-0.00430184458799401	0.711962852687088	30	12	0.995238889696721	0.996890491095044
Parvimonas_sp_oral_taxon_393	benzonase	benzonase	-0.000547507203961417	0.365541248227889	30	12	0.998819769285595	0.998819769285595
