"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","taxa","sample_type","q_val"
"2435","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Listeria_floridensis","BAL",0.209790180385769
"2436","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Listeria_floridensis","Nasal",0.00567171215823066
"2437","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Listeria_floridensis","Nasal",0.294305628039275
"2438","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Listeria_floridensis","Nasal",0.00567171215823066
"2439","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Listeria_floridensis","Nasal",0.0277437051830165
"2440","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Listeria_floridensis","Nasal",0.0430466327106938
"2441","lypma",-1.62142844627282,0.675092478874936,20.0000000043985,-2.40178715807201,0.0261502912365146,"Listeria_floridensis","Sputum",0.0296257930267863
"2442","benzonase",-2.70184247518341,0.675092478874936,20.000000004391,-4.00218127105507,0.000699944329819143,"Listeria_floridensis","Sputum",0.00280081197525801
"2443","host_zero",-2.9685440038762,0.675092478874936,20.0000000043645,-4.39724052151103,0.000278002459524466,"Listeria_floridensis","Sputum",0.00139387664081151
"2444","molysis",-3.24050565665097,0.675092478874936,20.0000000043964,-4.8000914808759,0.000108983594916588,"Listeria_floridensis","Sputum",0.00062991569181302
"2445","qiaamp",-3.03660554889087,0.675092478874936,20.0000000044565,-4.49805862739201,0.000219762924234649,"Listeria_floridensis","Sputum",0.00113844598997806
"2446","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Agitococcus_lubricus","BAL",0.348824233491027
"2447","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Agitococcus_lubricus","BAL",0.239009580760037
"2448","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Agitococcus_lubricus","BAL",0.218700155734056
"2449","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Agitococcus_lubricus","BAL",0.0233537115947474
"2450","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Agitococcus_lubricus","BAL",0.209790180385769
"2451","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Agitococcus_lubricus","Nasal",0.00567171215823066
"2452","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Agitococcus_lubricus","Nasal",0.294305628039275
"2453","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Agitococcus_lubricus","Nasal",0.00567171215823066
"2454","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Agitococcus_lubricus","Nasal",0.0277437051830165
"2455","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Agitococcus_lubricus","Nasal",0.0430466327106938
"2456","lypma",-1.62142844627283,0.725399592303523,20.0000000033402,-2.23522106088307,0.0369689852429934,"Agitococcus_lubricus","Sputum",0.0402742963277853
"2457","benzonase",-2.70184247518342,0.725399592303523,20.0000000036629,-3.72462640432931,0.00133820746918636,"Agitococcus_lubricus","Sputum",0.00497232172517298
"2458","host_zero",-2.81293100039122,0.725399592303523,20.0000000034578,-3.87776755079044,0.000936150913194751,"Agitococcus_lubricus","Sputum",0.00364095978270952
"2459","molysis",-3.85243477651051,0.725399592303523,20.0000000028937,-5.31077604314198,3.37850587442893e-05,"Agitococcus_lubricus","Sputum",0.000213026943949006
"2460","qiaamp",-2.17819478335523,0.725399592303523,20.0000000033932,-3.002751595763,0.0070322032895954,"Agitococcus_lubricus","Sputum",0.0121767447169314
"2461","lypma",-0.43560178107864,0.345661397425156,18.0011703433849,-1.26019794030648,0.223690186096658,"Lactobacillus_fermentum","BAL",0.170597750539013
"2462","benzonase",-0.213852684812258,0.332435650915421,18.0035151753189,-0.643290466059749,0.528145187124433,"Lactobacillus_fermentum","BAL",0.289578138873467
"2463","host_zero",-0.353760996811936,0.332435650915421,18.0035151751693,-1.0641487934215,0.301326538091522,"Lactobacillus_fermentum","BAL",0.209790180385769
"2464","molysis",-0.51051657173585,0.332435650915421,18.0035151749962,-1.53568538852572,0.14200320811404,"Lactobacillus_fermentum","BAL",0.116155163246882
"2465","qiaamp",-0.260453946829312,0.332435650915421,18.0035151753209,-0.783471766978376,0.443535655111823,"Lactobacillus_fermentum","BAL",0.251014077594114
"2466","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Lactobacillus_fermentum","Nasal",0.00567171215823066
"2467","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Lactobacillus_fermentum","Nasal",0.294305628039275
"2468","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Lactobacillus_fermentum","Nasal",0.00567171215823066
"2469","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Lactobacillus_fermentum","Nasal",0.0277437051830165
"2470","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Lactobacillus_fermentum","Nasal",0.0430466327106938
"2471","lypma",-1.62142844627283,0.467532933223139,20.0000000518462,-3.46805183347152,0.0024281475891713,"Lactobacillus_fermentum","Sputum",0.00567171215823066
"2472","benzonase",-2.70184247518341,0.467532933223139,20.0000000518976,-5.77893509352828,1.18016411373511e-05,"Lactobacillus_fermentum","Sputum",8.32423221940087e-05
"2473","host_zero",-3.64810446118538,0.467532933223139,20.0000000517152,-7.80288232539172,1.71009398074687e-07,"Lactobacillus_fermentum","Sputum",1.90623748148526e-06
"2474","molysis",-3.06817268487532,0.467532933223139,20.0000000521306,-6.56247392825048,2.14983733975295e-06,"Lactobacillus_fermentum","Sputum",1.68804308169696e-05
"2475","qiaamp",-3.03660554889087,0.467532933223139,20.0000000522383,-6.49495539909183,2.48201471778427e-06,"Lactobacillus_fermentum","Sputum",1.92465780565269e-05
"2476","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Lactobacillus_gasseri","BAL",0.348824233491027
"2477","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Lactobacillus_gasseri","BAL",0.239009580760037
"2478","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Lactobacillus_gasseri","BAL",0.218700155734056
"2479","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Lactobacillus_gasseri","BAL",0.0233537115947474
"2480","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Lactobacillus_gasseri","BAL",0.209790180385769
"2481","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Lactobacillus_gasseri","Nasal",0.00567171215823066
"2482","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Lactobacillus_gasseri","Nasal",0.294305628039275
"2483","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Lactobacillus_gasseri","Nasal",0.00567171215823066
"2484","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Lactobacillus_gasseri","Nasal",0.0277437051830165
"2485","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Lactobacillus_gasseri","Nasal",0.0430466327106938
"2486","lypma",-0.0206106142765445,0.905092608733584,20.0000001778335,-0.0227718291782131,0.982057946649682,"Lactobacillus_gasseri","Sputum",0.404107198489305
"2487","benzonase",-1.11351826370495,0.905092608733584,20.0000001778327,-1.23028102644987,0.232866829960632,"Lactobacillus_gasseri","Sputum",0.176625274253346
"2488","host_zero",-2.09275907086482,0.905092608733584,20.0000001778344,-2.31220435419645,0.0315386557778962,"Lactobacillus_gasseri","Sputum",0.0348449451009912
"2489","molysis",-1.16285999384849,0.905092608733584,20.0000001778344,-1.2847966966337,0.213544966543215,"Lactobacillus_gasseri","Sputum",0.164713778577859
"2490","qiaamp",-1.36379390945003,0.905092608733584,20.0000001781646,-1.50680040505276,0.147494738917664,"Lactobacillus_gasseri","Sputum",0.120196774408163
"2491","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Sharpea_azabuensis","BAL",0.348824233491027
"2492","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Sharpea_azabuensis","BAL",0.239009580760037
"2493","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Sharpea_azabuensis","BAL",0.218700155734056
"2494","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Sharpea_azabuensis","BAL",0.0233537115947474
"2495","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Sharpea_azabuensis","BAL",0.209790180385769
"2496","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Sharpea_azabuensis","Nasal",0.00567171215823066
"2497","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Sharpea_azabuensis","Nasal",0.294305628039275
"2498","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Sharpea_azabuensis","Nasal",0.00567171215823066
"2499","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Sharpea_azabuensis","Nasal",0.0277437051830165
"2500","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Sharpea_azabuensis","Nasal",0.0430466327106938
"2501","lypma",-1.62142844627283,0.901878798139775,19.9999999946611,-1.79783408770358,0.0873180925026579,"Sharpea_azabuensis","Sputum",0.0760661323671235
"2502","benzonase",-2.70184247518341,0.901878798139775,19.9999999942652,-2.99579331586047,0.007143208098193,"Sharpea_azabuensis","Sputum",0.012325854646366
"2503","host_zero",-1.37779301469579,0.901878798139775,19.9999999955229,-1.52769198869919,0.14225037557431,"Sharpea_azabuensis","Sputum",0.116226488385376
"2504","molysis",-1.62113866149316,0.901878798139775,19.999999995045,-1.79751277537175,0.08737062395011,"Sharpea_azabuensis","Sputum",0.0760661323671235
"2505","qiaamp",-2.12567153554438,0.901878798139775,19.9999999937921,-2.35693702959734,0.0287312222442601,"Sharpea_azabuensis","Sputum",0.0322280468395772
"2506","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Streptococcus_mutans","BAL",0.348824233491027
"2507","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Streptococcus_mutans","BAL",0.239009580760037
"2508","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Streptococcus_mutans","BAL",0.218700155734056
"2509","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Streptococcus_mutans","BAL",0.0233537115947474
"2510","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Streptococcus_mutans","BAL",0.209790180385769
"2511","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Streptococcus_mutans","Nasal",0.00567171215823066
"2512","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Streptococcus_mutans","Nasal",0.294305628039275
"2513","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Streptococcus_mutans","Nasal",0.00567171215823066
"2514","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Streptococcus_mutans","Nasal",0.0277437051830165
"2515","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Streptococcus_mutans","Nasal",0.0430466327106938
"2516","lypma",2.19100174883931,1.44213316386345,20.0000000875714,1.51927838825207,0.144343607662083,"Streptococcus_mutans","Sputum",0.117705678179016
"2517","benzonase",1.96807172091128,1.44213316386345,20.0000000876155,1.36469486329463,0.187507393432522,"Streptococcus_mutans","Sputum",0.147103341502919
"2518","host_zero",1.6326992222596,1.44213316386345,20.0000000876596,1.13214179048877,0.270966580574076,"Streptococcus_mutans","Sputum",0.198994859824283
"2519","molysis",2.9747329055141,1.44213316386345,20.0000000877061,2.06273108479445,0.052366108860006,"Streptococcus_mutans","Sputum",0.0486436421001476
"2520","qiaamp",2.22037614699423,1.44213316386345,20.0000000876596,1.53964710238401,0.139319248450691,"Streptococcus_mutans","Sputum",0.114581472841695
"2521","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Oribacterium_asaccharolyticum","BAL",0.348824233491027
"2522","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Oribacterium_asaccharolyticum","BAL",0.239009580760037
"2523","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Oribacterium_asaccharolyticum","BAL",0.218700155734056
"2524","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Oribacterium_asaccharolyticum","BAL",0.0233537115947474
"2525","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Oribacterium_asaccharolyticum","BAL",0.209790180385769
"2526","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Oribacterium_asaccharolyticum","Nasal",0.00567171215823066
"2527","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Oribacterium_asaccharolyticum","Nasal",0.294305628039275
"2528","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Oribacterium_asaccharolyticum","Nasal",0.00567171215823066
"2529","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Oribacterium_asaccharolyticum","Nasal",0.0277437051830165
"2530","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Oribacterium_asaccharolyticum","Nasal",0.0430466327106938
"2531","lypma",-1.62142844627283,1.32586727030506,20.0000009409791,-1.22291912817167,0.235575465719775,"Oribacterium_asaccharolyticum","Sputum",0.177958873739405
"2532","benzonase",0.072111811453755,1.32586727030506,20.0000009418502,0.0543884090578411,0.957165349509593,"Oribacterium_asaccharolyticum","Sputum",0.398411996436014
"2533","host_zero",-0.890943278140571,1.32586727030506,20.0000009418262,-0.671970187434808,0.50929142218955,"Oribacterium_asaccharolyticum","Sputum",0.281839795607079
"2534","molysis",-2.13956660879867,1.32586727030506,20.0000009407752,-1.6137110076685,0.122257761725553,"Oribacterium_asaccharolyticum","Sputum",0.102301656584099
"2535","qiaamp",-0.643963264104546,1.32586727030506,20.0000009408192,-0.485692103973861,0.632463883984511,"Oribacterium_asaccharolyticum","Sputum",0.31271549229987
"2536","lypma",-0.0635164576012765,1.3370109999986,18.1585854951102,-0.0475063089244166,0.962628300032086,"Megasphaera_micronuciformis","BAL",0.398608318517683
"2537","benzonase",1.35630460488453,1.28153114700437,18.3800918230014,1.05834696882315,0.303608953710562,"Megasphaera_micronuciformis","BAL",0.209790180385769
"2538","host_zero",1.11402198717744,1.28153114700437,18.3800918222952,0.869289825519666,0.395898860573198,"Megasphaera_micronuciformis","BAL",0.239009580760037
"2539","molysis",2.51176176006818,1.28153114700437,18.3800918227779,1.95996934287514,0.0653396171675637,"Megasphaera_micronuciformis","BAL",0.0590687738607659
"2540","qiaamp",1.08865277107991,1.28153114700437,18.3800918226078,0.849493805612673,0.406535906454058,"Megasphaera_micronuciformis","BAL",0.239009580760037
"2541","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Megasphaera_micronuciformis","Nasal",0.00567171215823066
"2542","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Megasphaera_micronuciformis","Nasal",0.294305628039275
"2543","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Megasphaera_micronuciformis","Nasal",0.00567171215823066
"2544","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Megasphaera_micronuciformis","Nasal",0.0277437051830165
"2545","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Megasphaera_micronuciformis","Nasal",0.0430466327106938
"2546","lypma",-2.0992188766334,0.765256761658649,20.0000000056647,-2.74315626049937,0.0125335777614057,"Megasphaera_micronuciformis","Sputum",0.0203745904981722
"2547","benzonase",-0.771439410327832,0.765256761658649,20.0000000054401,-1.00807918201962,0.32545786897321,"Megasphaera_micronuciformis","Sputum",0.217516874130877
"2548","host_zero",-3.51090363093269,0.765256761658649,20.0000000054718,-4.587876653743,0.000178301348764367,"Megasphaera_micronuciformis","Sputum",0.000959492738868311
"2549","molysis",-3.44395221884333,0.765256761658649,20.0000000058797,-4.50038783241688,0.000218573636047007,"Megasphaera_micronuciformis","Sputum",0.00113700293095684
"2550","qiaamp",-3.45358703728454,0.765256761658649,20.0000000052493,-4.51297814056434,0.000212256434653508,"Megasphaera_micronuciformis","Sputum",0.00111341984290858
"2551","lypma",-0.0635164576012776,0.899016828994688,18.0237255388413,-0.0706510218193623,0.944453528230371,"Neisseria_flavescens","BAL",0.397172656807853
"2552","benzonase",1.45756284944086,0.862636397229296,18.183080530786,1.68966073553401,0.108165521305931,"Neisseria_flavescens","BAL",0.0919981264661982
"2553","host_zero",0.955622470475736,0.862636397229296,18.183080531358,1.10779289344283,0.282390671950346,"Neisseria_flavescens","BAL",0.205331273443643
"2554","molysis",0.849572746026608,0.862636397229296,18.1830805308259,0.984856132613177,0.337619160488668,"Neisseria_flavescens","BAL",0.218700155734056
"2555","qiaamp",1.01133059607823,0.862636397229296,18.1830805306412,1.17237181195522,0.256179472407533,"Neisseria_flavescens","BAL",0.191091290006143
"2556","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Neisseria_flavescens","Nasal",0.00567171215823066
"2557","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Neisseria_flavescens","Nasal",0.294305628039275
"2558","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Neisseria_flavescens","Nasal",0.00567171215823066
"2559","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Neisseria_flavescens","Nasal",0.0277437051830165
"2560","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Neisseria_flavescens","Nasal",0.0430466327106938
"2561","lypma",4.70316871969048,1.74398505085727,20.000000086779,2.69679417113042,0.0138749667006897,"Neisseria_flavescens","Sputum",0.0223226257013179
"2562","benzonase",4.21388432574688,1.74398505085727,20.0000000868451,2.41623878809942,0.0253656692894865,"Neisseria_flavescens","Sputum",0.0288153356322519
"2563","host_zero",0.01684323078447,1.74398505085727,20.0000000872542,0.009657898601935,0.992389920597657,"Neisseria_flavescens","Sputum",0.407284782638239
"2564","molysis",-0.612273374210212,1.74398505085727,20.0000000870297,-0.351077191808062,0.729201656787119,"Neisseria_flavescens","Sputum",0.345712513276058
"2565","qiaamp",-1.94183946485064,1.74398505085727,20.0000000871911,-1.11344960433927,0.27871892361803,"Neisseria_flavescens","Sputum",0.203491088410746
"2566","lypma",-0.0635164576012764,0.351823844249999,21.9999999995063,-0.1805348291179,0.858385444003154,"Neisseria_subflava","BAL",0.373310427414572
"2567","benzonase",-0.199451226855784,0.3337694048959,21.9999999995221,-0.597571928193931,0.556227181692954,"Neisseria_subflava","BAL",0.294305628039275
"2568","host_zero",-0.227132878668679,0.3337694048959,21.9999999995213,-0.680508384941753,0.503282205026939,"Neisseria_subflava","BAL",0.279257024192852
"2569","molysis",-0.588590698709254,0.3337694048959,21.9999999995213,-1.76346510517593,0.0917075556042802,"Neisseria_subflava","BAL",0.0793989769080867
"2570","qiaamp",0.23516531964209,0.3337694048959,21.9999999995213,0.704574224577105,0.488467541713365,"Neisseria_subflava","BAL",0.27273379791188
"2571","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Neisseria_subflava","Nasal",0.00567171215823066
"2572","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Neisseria_subflava","Nasal",0.294305628039275
"2573","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Neisseria_subflava","Nasal",0.00567171215823066
"2574","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Neisseria_subflava","Nasal",0.0277437051830165
"2575","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Neisseria_subflava","Nasal",0.0430466327106938
"2576","lypma",-0.0994662447851258,1.84236169343633,20.0000000611626,-0.0539884459927104,0.957480025851495,"Neisseria_subflava","Sputum",0.398411996436014
"2577","benzonase",1.81488768976973,1.84236169343633,20.0000000603416,0.985087616745137,0.336349098057944,"Neisseria_subflava","Sputum",0.218700155734056
"2578","host_zero",-3.47763382947094,1.84236169343633,20.0000000605232,-1.88759560180854,0.0736780409278408,"Neisseria_subflava","Sputum",0.0656092547901723
"2579","molysis",-3.06273699823702,1.84236169343633,20.0000000611961,-1.66239724216393,0.11202710769837,"Neisseria_subflava","Sputum",0.0946288883925295
"2580","qiaamp",-4.08436624125741,1.84236169343633,20.0000000607375,-2.21691878191374,0.0383803089761471,"Neisseria_subflava","Sputum",0.041738960374372
"2581","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Stenotrophomonas_maltophilia","BAL",0.348824233491027
"2582","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Stenotrophomonas_maltophilia","BAL",0.239009580760037
"2583","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Stenotrophomonas_maltophilia","BAL",0.218700155734056
"2584","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Stenotrophomonas_maltophilia","BAL",0.0233537115947474
"2585","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Stenotrophomonas_maltophilia","BAL",0.209790180385769
"2586","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Stenotrophomonas_maltophilia","Nasal",0.00567171215823066
"2587","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Stenotrophomonas_maltophilia","Nasal",0.294305628039275
"2588","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Stenotrophomonas_maltophilia","Nasal",0.00567171215823066
"2589","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Stenotrophomonas_maltophilia","Nasal",0.0277437051830165
"2590","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Stenotrophomonas_maltophilia","Nasal",0.0430466327106938
"2591","lypma",-0.332385100882071,1.6664036861448,20.0000000197191,-0.199462533385916,0.843914909417333,"Stenotrophomonas_maltophilia","Sputum",0.368261103987827
"2592","benzonase",0.397663063375918,1.6664036861448,20.0000000196904,0.23863549191727,0.813816371313027,"Stenotrophomonas_maltophilia","Sputum",0.358510289901395
"2593","host_zero",-2.12937856753994,1.6664036861448,20.0000000199144,-1.27782876696956,0.21594302884612,"Stenotrophomonas_maltophilia","Sputum",0.166007692372615
"2594","molysis",-4.31724608585882,1.6664036861448,20.0000000189457,-2.59075644260407,0.0174726194326003,"Stenotrophomonas_maltophilia","Sputum",0.0238403140793022
"2595","qiaamp",-2.72709130338586,1.6664036861448,20.0000000199105,-1.63651300465791,0.117372200558062,"Stenotrophomonas_maltophilia","Sputum",0.0986101198366177
"2596","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Stenotrophomonas_pavanii","BAL",0.348824233491027
"2597","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Stenotrophomonas_pavanii","BAL",0.239009580760037
"2598","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Stenotrophomonas_pavanii","BAL",0.218700155734056
"2599","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Stenotrophomonas_pavanii","BAL",0.0233537115947474
"2600","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Stenotrophomonas_pavanii","BAL",0.209790180385769
"2601","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Stenotrophomonas_pavanii","Nasal",0.00567171215823066
"2602","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Stenotrophomonas_pavanii","Nasal",0.294305628039275
"2603","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Stenotrophomonas_pavanii","Nasal",0.00567171215823066
"2604","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Stenotrophomonas_pavanii","Nasal",0.0277437051830165
"2605","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Stenotrophomonas_pavanii","Nasal",0.0430466327106938
"2606","lypma",-3.81007377506439,1.75380809265235,20.0000000829118,-2.17245763149734,0.0420161913993767,"Stenotrophomonas_pavanii","Sputum",0.0430466327106938
"2607","benzonase",-1.72510454118833,1.75380809265235,20.000000082878,-0.983633584778015,0.337046276454837,"Stenotrophomonas_pavanii","Sputum",0.218700155734056
"2608","host_zero",-1.87922910803269,1.75380809265235,20.0000000829786,-1.0715135344088,0.296699102303366,"Stenotrophomonas_pavanii","Sputum",0.209790180385769
"2609","molysis",-5.00420234900979,1.75380809265235,20.0000000829786,-2.85333519099102,0.00982391423117506,"Stenotrophomonas_pavanii","Sputum",0.0163095421894542
"2610","qiaamp",-2.95032964463801,1.75380809265235,20.0000000829795,-1.68224200640796,0.108070344335853,"Stenotrophomonas_pavanii","Sputum",0.0919981264661982
"2611","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Stenotrophomonas_rhizophila","BAL",0.348824233491027
"2612","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Stenotrophomonas_rhizophila","BAL",0.239009580760037
